text,likes_faixa
MoMA abre primeira grande retrospectiva no exterior da fotografia moderna do Brasil ,0
Suspense ao estilo do caso Madeleine aposta nas pitadas do ácidas do Twitter ,-1
RT  Há mais de dez anos o Congresso Nacional discute o novo Código de Processo Penal Na   de hoje escrevo so…,-1
"RT  ""O tinhoso está sempre atento às oportunidades e no momento não perde uma sessão da CPI da pandemia""

Leia na  …",-1
"RT  por que a  desviou para Minsk se estava mais perto de Vilnius
como um ditador consegue desviar um voo comercial em…",-1
RT  Fátima Bernardes critica passeio de moto de Bolsonaro no Rio ,-1
RT  Ibama não previa rotina fiscalizatória de exportação de madeira mostra ofício ,-1
RT  Caneladas do Vitão São Paulo bate Palmeiras chuta a fila e conquista o Paulistão ,-1
Atriz portuguesa de Nazaré Carolina Loureiro diz se inspirar em Alice Braga ,0
"Bom dia esta é a capa da folha desta segunda  Acesse  para ler mais 
fsp… ",0
As consequências da desigualdade global na vacinação contra Covid ouça podcast ,0
Deposta por golpe em Mianmar Aung San Suu Kyi depõe pessoalmente pela primeira vez ,0
Filho de Bruno Covas relata últimos momentos ao lado do pai ,1
Passa ou repassa Silvio Santos muda de ideia sobre programação do SBT ,0
Randolfe diz que Pazuello se auto indiciou ao ir sem máscara em passeio de Bolsonaro ,1
Bia Braune  Aprendi desde cedo que quando algo é muito especial dá pena de usar  ,0
Leitores comentam reportagem sobre participação das senadoras na CPI da Covid ,0
Federação dos Policiais Federais diz que decisão de diretorgeral causa estranheza ,0
Aposentados e donas de casa são  das vítimas da Covid em São Paulo diz pesquisa ,1
Kassio Nunes Marques vai substituir Gilmar Mendes na presidência de turma no STF ,0
Processo de Lula sobre o sítio em Atibaia tramita em vara com decisões contrárias à Lava Jato ,0
Exsecretário de saúde do Amazonas diz que mentiu ao Painel sobre crise de oxigênio ,0
Adolescentes do grupo de risco se mobilizam para receber vacina da Pfizer ,0
Agora vem a eleição Vamos para o ataque diz Paulo Guedes ,0
Chefe da Abin classifica como memorável passeio de moto de Bolsonaro no Rio ,0
Bolsonaro fez um post por semana em defesa do tratamento precoce desde o início da pandemia ,1
Fux julga no Supremo processos de empresas defendidas pelo filho em outra instância ,0
Mortes Usou Nietzsche para conquistar o amor de sua vida ,0
DEM enfrenta divisão interna sofre baixas e prepara contraataque para eleições de  ,0
CPI da Covid vê afronta em ida de exministro Pazuello sem máscara a ato com Bolsonaro ,1
Aliado de Bolsonaro no RJ Cláudio Castro aposta em bilhões de venda de estatal para se reeleger ,0
Pazuello recebe apoio pífio nas redes sociais após depor na CPI da Covid ,1
Aborto revisitado ,-1
A vez da Eletrobras ,-1
Carateca iraniano muda de país para ir à Olimpíada com a esposa ,0
Projeto mapeia homenagens à ditadura militar pelas ruas do país ,0
AnimArte  festival internacional online de animação tem  filmes ,0
Afastamento de funcionário por Covid afeta uma em cada três empresas ,0
Mais consumidores adiam compras por causa de piora na pandemia e perda de renda e emprego ,0
Com piora do cenário regional China vacina mais de  milhões por dia contra Covid ,1
Motoristas de app voltam a procurar carro alugado mas esbarram em gargalo de locadora ,0
Bancos comunitários digitalizam moedas sociais na pandemia ,0
Investigação criminal mobiliza Ministério Público contra regulamentação do Código de Processo Penal ,0
RT  Estresse causado pela pandemia faz crescer os casos de bruxismo ,-1
Xuxa Felipe Neto e Casagrande assinam pedido de impeachment de Bolsonaro ,1
Deputado pede que Ibama apure conduta de servidor afastado por ordem do STF ,0
Livro sobre impacto de  de setembro marca estreia de nova editora ,0
Luiz Felipe Pondé  Toda catástrofe gigantesca como a Covid acaba se tornando monótona ,0
RT  Revisões do INSS podem ser restritas ou impossíveis saiba quais ,-1
Latinoamérica  Quem luta pelos natimortos Na América Latina como no resto do mundo a maioria das mortes fetai… ,0
Painel SA  Visa de cartões perde batalha de marca na Justiça contra Visa Laticínios ,-1
RT  Projeto libera atendimento de bares e restaurantes ao ar livre em ruas pela capital paulista ,-1
RT  Prefeitura interdita bingo clandestino com  idosos no ABC paulista ,-1
Bruno Boghossian  CPI já provou a negligência do governo na compra de vacinas Bolsonaro e auxiliares se esforçara… ,1
Torcida do São Paulo provoca aglomeração fora do Morumbi na final do estadual ,0
Hélio Schwartsman  Antigamente epidemias eram atribuídas à ira dos deuses Homero é um dos que fizeram isso quand… ,0
Antonio Prata  Schadenfreude explica a pindaíba nacional é tão ampla geral e irrestrita que nosso maior cronis… ,0
Marcello Melo Jr se classifica para semifinal da Super Dança dos Famosos ,0
Brasil se aproxima de  mil óbitos por Covid ,1
John Krasinski e a tensa espera por Um Lugar Silencioso  Parte  ,1
Greves caem  na pandemia e deixam de buscar novos direitos via ,0
Receita abre nesta segunda  consulta ao primeiro lote de pagamentos do IR  via ,-1
Integrantes da cúpula do Exército consideram descabida ida de Pazuello a ato com Bolsonaro e esperam punição ,1
Daniel Alves diz que título paulista é especial por ser pelo seu time do coração ,0
Juca Kfouri  Em tarde de Luan e Luciano fezse enfim a luz de novo na vida do São Paulo ,0
Cantor do Måneskin fará teste após acusação de usar droga no Eurovision via ,-1
RT  Prefeitura de SP hospeda em hotéis mais  idosos em situação de rua ,-1
Sérgio Reis prepara novo álbum e quer voltar à política em  via ,0
Após recusas de Renato Gaúcho e Aguirre Corinthians anuncia Sylvinho para técnico ,0
PVC  Campeão paulista São Paulo de Crespo revive marcação individual ,0
Mônica Bergamo  Minha mãe achou que eu ia levar facada tiro diz Ana Cañas sobre ameaças por posições à esquerd… ,0
Qual vai ser a versão de agora pergunta presidente da CPI sobre Pazuello aparecer de novo sem máscara ,1
Baixe o pôster do São Paulo campeão paulista de  ,0
Sob o comando de Crespo São Paulo recupera argentinidade do passado ,0
Samuel Pessôa  A escolha social se baseia em dois modelos o eleitor mediano e os grupos de pressão,-1
Projeto piloto de Bolsonaro e Moro para combater crime termina em fracasso ,1
São Paulo vence o Palmeiras conquista o Paulista e se liberta do jejum ,0
De Grão em Grão   Se você vai iniciar seu planejamento financeiro não esqueça disto,-1
Projetos no Congresso buscam aumentar número de disciplinas nas escolas ,-1
Marido de Sandy diz que teve de carregar a cantora para vomitar antes de show ,0
RT  Capital paulista terá segundafeira com temperatura mínima de °C ,-1
Entretempos  Como não desaparecer no gesto – Ensaio PalavraImagem com Laxmi Fernandez e Renate Eisenegger ,-1
Casos do Acaso  Minha redação do cursinho cruzou o mundo como se fosse do Verissimo,-1
Mensagens antivacina de Bolsonaro e aliados minaram esforços contra Covid diz estudo ,1
Artistas políticos e entidades lamentam morte de Paulo Mendes da Rocha aos  ,0
Cobertura de vacina contra Covid no Maranhão será ampliada em  diz ministro da saúde ,0
Séries de TV preenchem saudade do escritório na pandemia ,0
Ditadura belarussa força avião a pousar para prender jornalista diz oposição ,0
Cacilda  Codinome Madame’ Tom documental em verso e prosa,-1
Esta é a charge de Jean Galvão  publicada em todas as plataformas da Folha Quer ver mais charges no j… ,1
Bitcoin cai quase  em relação a pico do ano ,0
Invasores terão até  de desconto para regularizar terras em unidades de conservação de RO ,0
Marcelo Katsuki  Aproveite o friozinho de SP para curtir um bufê de sopas em casa ,0
RT  Greves caem  na pandemia e deixam de buscar novos direitos ,-1
Otto Alencar diz que STF afrouxa CPI da Covid e que habeas corpus é aval para mentiras ,1
Bob Dylan completa  anos como tema de curso em universidade nos EUA ,0
Museu de Bob Dylan vai abrigar seus manuscritos filmes e  mil fotografias ,0
Cidade natal de Bob Dylan se divide entre orgulho e ressentimento ,0
Sérgio Reis prepara novo álbum e quer voltar à política em  ,0
Paulo Mendes da Rocha se dizia preocupado com a política feita pelo celular ,0
RT  Embaixador da China ironiza omissão do Ministério da Saúde sobre origem de insumo ,-1
Aos  anos Salton atravessa pandemia com aumento de vendas e falta de rolhas vinícola se beneficia de mudança d… ,0
RT  Conheça a bússola da CPI da Covid com mentiras perguntas sem respostas e cerco a Bolsonaro Por  e ,-1
RT  Lula na frente antecipa a campanha de  o que revive o debate do que fazer do teto e da dívida pública Discussão com…,-1
RT  De volta das férias acompanhando pra  o passeio do presidente que há poucos dias disse que teve novos sintomas d…,-1
Vacinas da Pfizer e AstraZeneca são eficazes contra variante indiana ,1
Vinicius Torres Freire  Na eleição antecipada Lula e Bolsonaro precisam dizer o que fazer do arrocho epidemia ad… ,0
Cantor do Måneskin fará teste após acusação de usar droga no Eurovision ,0
Bruno Boghossian  CPI já provou a negligência do governo na compra de vacinas Bolsonaro e auxiliares se esforçara… ,1
MC Kevin o menino que encantou a quebrada viveu extremos do Brasil ,0
Para viver mais tome um coquetel de atividades físicas ,0
Visa de cartões perde batalha de marca na Justiça contra Visa Laticínios ,0
Hélio Schwartsman  Antigamente epidemias eram atribuídas à ira dos deuses Homero é um dos que fizeram isso quand… ,0
Paulo Mendes da Rocha doou seu acervo para Portugal meses antes de morrer ,0
Embaixador da China ironiza omissão da Saúde sobre origem de insumo ,1
Latinoamérica  Quem luta pelos natimortos Na América Latina como no resto do mundo a maioria das mortes fetai… ,0
Conheça a bússola da CPI da Covid com mentiras perguntas sem respostas e cerco a Bolsonaro comissão do Senado en… ,0
Minha mãe achou que eu ia levar facada tiro diz Ana Cañas sobre ameaças por posições à esquerda aos  anos de… ,1
Antonio Prata  Schadenfreude explica a pindaíba nacional é tão ampla geral e irrestrita que nosso maior cronis… ,0
Sapato de segurança usado por profissional de saúde escapa do tombo do setor na pandemia ,0
Conheça dez projetos de Paulo Mendes da Rocha que morreu aos  anos ,1
Hackers e mudança climática ameaçam independência energética dos EUA ,0
Morre Paulo Mendes da Rocha o último gigante da arquitetura brasileira ,1
Saúde distribuiu máscaras chinesas com suspeita de falsificação e não agiu para garantir eficácia ,1
Veja como proteger investimentos da inflação nos EUA e no Brasil ,-1
Apesar de queda dólar deve continuar acima dos R  entenda ,0
Planos de saúde registram novo salto em teleconsultas ,0
Max Verstappen vence GP de Mônaco e assume liderança do Mundial ,0
Janio de Freitas  Está comprovada a ação de outra quadrilha no governo e no círculo de Bolsonaro o precário sis… ,1
Bolsonaro passeia de moto e gera aglomeração no Rio após dizer que teve sintomas de Covid ,1
RT  TSE já sinaliza que eleição de  não terá voto impresso mesmo se Congresso aprovar a medida ,-1
RT  Conversei com o Edy a Silvane e o DJ Juninho da Love essa semana Eles toparam dividir algumas histórias da época em que tra…,-1
Turbilhão do bitcoin vaza para mercados financeiros tradicionais ,0
Bolsonaristas testam terreno para projetos conservadores na Câmara ,0
Veja cinco bares onde assistir à final do Campeonato Paulista neste domingo ,1
Frio extremo mata  corredores durante ultramaratona na China ,1
RT  Manifestantes vão às ruas no Peru contra a candidatura de Keiko Fujimori ,-1
RT  Pandemia trouxe desafios para pessoas com deficiência em todo o Brasil ,-1
RT  Caneladas do Vitão Muito desejado também pelo Palmeiras Paulistão vale mais para o São Paulo ,-1
RT  Opinião  Vinicius Torres Freire Na eleição antecipada Lula e Bolsonaro precisam dizer o que fazer do arrocho ,-1
O QUE A FOLHA PENSA  Além do auxílio piora da pobreza demanda revisão de programas sociais nos limites do Orçamen… ,0
RT  EUA Europa Japão e China apostam corrida mirando Marte ,-1
RT  Moradores de países ricos e pobres relatam os impactos da desigualdade global na vacinação ,-1
RT  Conheça a bússola da CPI da Covid com mentiras perguntas sem respostas e cerco a Bolsonaro ,-1
RT  Sem Covas e ACM Neto Doria mantém tripé PSDBMDBDEM em SP mas divide palanque nacional ,-1
RT  Casas de shows lutam para se manter durante a pandemia ,-1
RT  Rock italiano vence Eurovision em final de tirar o fôlego ,-1
RT  Sindicalistas fazem ato em Brasília para entrega de propostas a Lira e Pacheco ,-1
RT  A coluna É Hoje Em Casa deste domingo também está precisando de um psiquiatra ,-1
RT  William Bonner cita Gil do Vigor no Jornal Nacional Indignado ,-1
Manifestantes vão às ruas no Peru contra a candidatura de Keiko Fujimori ,0
